creationDate,confirmationDate,expirationDate,token,userId,staticEmailConfirmationTokenId
2011-04-11,2014-05-22,2015-03-17,3Z5H8PZRAM2OUYCY1HS9XI0Z5BXA3UJE,1908,1
2011-01-02,2017-11-28,2020-05-27,UMKXBH5TPUNRJ1AYJ1LB5S0YJFHOY9XA,757,1
2011-09-18,2017-03-09,2011-11-22,S8L05Y391EYYRMOD3024Y4CC0PS4476X,1430,1
2014-12-03,2022-02-19,2013-11-28,TLTBXGAP92J05WPG0AVB5SAKZQMI3D19,80,1
2013-11-03,2021-08-09,2020-02-21,DI59X7IAJAD05CSOZM1DBLTCY8P913KJ,231,1
2011-02-16,2010-01-11,2017-04-13,S9AYQ14HDILN7FJ9ELARS9ZFVDYTKTAI,693,1
2022-09-14,2019-04-08,2011-01-08,NMARZ1TVVLH1RLMZRRBV2KG1BKPJ8RSF,1507,1
2019-05-17,2012-07-25,2014-08-01,TPAHCN4A9AI1AMEZS5HGAQE8PEVIXBKO,718,1
2010-05-19,2011-06-28,2015-01-28,VA2C9DJ92LZ6LUSS4QNXCCMX2NFIG2BE,34,1
2013-03-03,2020-07-18,2021-04-13,RKJZ1Y4LQV6OSLV5D4DDOBCPZOA7IXQ2,437,1
2014-11-22,2011-12-24,2018-05-17,AWK328UQRXIDTVGPM1WA0RDCXPBAO72F,1667,1
2015-05-22,2018-08-11,2020-06-03,99AYW3MUSVNFB0AVAGIBWI6IA9Z3D8DC,1301,1
2010-11-02,2018-07-20,2010-08-15,JVT9AOJU06QY46NO0CPFQ9IWU6VQQBME,1919,1
2021-06-13,2012-05-08,2010-05-05,N9B9YLMXV96C6D7JIOZCKFNM1T0YQNAF,228,1
2018-04-12,2019-06-09,2019-01-24,ERAGYPNN0BRAHAWYX0VOQZRM6F5SER6P,508,1
2014-12-01,2017-02-08,2011-10-13,OKTVQ4V0UB8UV0CL9MJHY64SR7HA024H,1860,1
2019-06-12,2018-04-03,2014-08-11,HJPHESH61F51GCBNQ4VPBU0O9U2SUL72,751,1
2012-10-09,2011-06-10,2015-07-26,AGTNCAQZO3RW2JOQFGT9GJAC8BA32OJN,1614,1
2019-02-02,2014-05-23,2020-12-13,0JAZZC2P2UQCDIJGMMMSRX8D6T8G49K1,342,1
2013-07-11,2015-02-02,2010-09-27,KRSN71YHUPHOG27YDSH6VPITQ9D6GX08,651,1
2010-03-14,2016-05-02,2011-03-13,564NWKKOHG5PUMUM58Y1WSSYY2G0HVT0,1248,1
2016-06-11,2020-07-02,2016-02-08,LTLZ1FLD7KT9U0U55NZ8UWNVF9YM4FOF,790,1
2017-12-16,2022-10-02,2019-06-20,D0VEIXBQR6V8ZUJDBJ5S3CI0941D643A,81,1
2010-03-12,2022-07-20,2021-09-28,ITYI6BK7HVXUXWR05MWO5HY8KYO3USBF,1820,1
2019-07-14,2012-06-22,2013-09-28,JKYCRVEJO94I0NA82LRW159YX0QY4ICU,1661,1
2013-02-27,2015-08-23,2012-08-16,WLQBEJF66L0RA5ER527RDKE7XX3L3OBK,1824,1
2018-06-15,2012-09-12,2020-02-15,DMVOIS0RSZ50BL6ILFQRT9T1XCT1EB6Y,1872,1
2010-12-05,2011-06-09,2017-06-17,AEE3O7SW9ZZ6OLKI7CLZNRGNHD67YGJQ,1976,1
2018-07-12,2013-04-23,2013-04-02,I0AK3CV8TUH457NQ2GOCHVIFYVA0EHL3,594,1
2015-11-14,2012-11-17,2022-05-13,WMP4KUA56FS4LZ6U7YY3F7VNNAKNCJDO,1219,1
2011-02-19,2017-02-21,2015-11-07,IB1X1RMQ839OEA0KK65JIEFIV49ZHE6U,565,1
2014-11-27,2011-10-27,2010-08-22,OHJ04HOLGFB6NT5N4B1ZULNJC10TI3TU,22,1
2014-04-19,2021-10-07,2015-09-04,VZ8CSWYX6WLGSUAIW4I0WJUJ7200J0NQ,1947,1
2011-11-04,2011-06-25,2015-10-27,21Z0O15TEM3Q6Y9J0Z4HBW94XFI3GNPH,634,1
2014-05-27,2020-10-13,2017-12-08,MV3ERZQN507MI3IAYWA6U2VS30INZB01,1358,1
2020-02-22,2014-09-03,2011-02-26,9T6S1ZDL2BAE3ECX1CKNVB448ONW90PD,1851,1
2014-10-19,2019-12-05,2014-11-07,5BAC7PNT8UVNTJU4CGBYTGI5GF0CDY0I,1974,1
2021-08-26,2012-05-23,2013-02-03,PSH84VHLGKO8PX3EPXUKDEA4UFLUUEL2,281,1
2015-03-03,2012-02-27,2012-12-06,HOCRXW6JL8P12WQCIT56NGTN50X9CM8W,995,1
2014-04-18,2022-02-18,2022-04-21,TYPFEKTJW9SXRZMAU5649TQ17KX1WCRE,219,1
2014-12-01,2021-12-14,2012-06-20,NBLNLDWEO7D7OHIT22PT67KO30DY49VQ,1973,1
2019-08-17,2017-06-25,2015-02-27,9690H3WLWQ00NE5TF70JBZNWGS4AFQLX,441,1
2019-06-24,2018-01-22,2010-12-15,3WMNUJ732JF5ULIU3KAPMK1YWLMNB45O,314,1
2010-08-03,2015-06-17,2014-09-03,D6UKE1JMB257CLZKVZ2VHYG3Y94OSK0W,1737,1
2016-04-08,2019-06-09,2018-12-28,782AAZIUJB6JMUZYR0PRCGSMB6NXH1ZA,1742,1
2013-01-13,2015-06-08,2017-03-17,U9N54HCJ4Y58KOY5HDYI1OUQ6M91HTU2,566,1
2014-06-14,2013-01-14,2020-05-13,UZ5JXESSGN9WA6LR5F8M6PUNL6JQLY3V,721,1
2022-02-15,2018-11-07,2021-11-03,X0W97M068EHL9F5UMGS9L4WNATHB6HU6,580,1
2017-12-21,2013-06-07,2021-10-10,M71D9Q7DHLBT2YZVGNR8NUM28WAPHVPI,992,1
2021-09-16,2012-09-06,2015-11-19,6R7I74683SDPUNY250ZU6RHWLPX93NYI,453,1
2019-11-22,2012-11-26,2022-11-06,WU24SKT49S3I22M7BL6AL2ZHT2ZZ063I,1168,1
2021-03-20,2022-08-05,2010-02-07,1L4MI9ZTC5H9U661L0CGU2TDVC3W9XQG,1421,1
2010-12-24,2020-02-10,2014-09-16,ZLZDOXE11NXWDI7IORPJJN0KC3BKOY92,1324,1
2022-07-22,2017-11-02,2011-09-27,8W2U04VQMXF973QAZOFYGZGTTWQ2T64G,640,1
2022-06-02,2018-10-10,2022-07-04,GKFX2DV919K5V6QKI5J8V6W9WCC3GPBR,1989,1
2015-08-28,2021-03-16,2015-11-15,WSKH4UW24FUDO7FICGY78FZYBAVLZQD1,1068,1
2012-06-22,2022-07-26,2010-11-09,GV3QD76UYK2CMSAKMCZ66GI6IP4AMXH4,686,1
2014-11-23,2011-03-15,2010-04-04,90W4YAQLSP6HYQ79DVGYGLRC4GAQU533,1228,1
2016-04-09,2018-09-24,2015-05-09,1Q5J20L9UDVR1FNJRA1W3WD8ZIR889C9,393,1
2015-12-22,2022-06-25,2018-03-06,ZGSKIU2GFG7ZOKYVG804X97Q0PB397YH,52,1
2017-02-16,2013-08-13,2022-11-13,Z9YBZYAWHCVZHSL6ZGM9YWBYSCSABO5G,1257,1
2014-05-01,2015-05-21,2011-03-07,WR623DS3AHRZM566XDPBKYPJFQ5GFA2Y,600,1
2021-03-02,2022-10-28,2018-10-16,06OG0JVOYZKMIIYJ5YB44CJNZVGHH1G2,1581,1
2020-09-24,2012-06-12,2014-02-20,EHRI871UVBXIRTPWJ8S6VMCI5DT4Q08A,1756,1
2021-03-05,2022-12-09,2013-08-03,DDAP5BOFTQV7ERL7NO78NG1WPB8Y2R8M,806,1
2013-08-14,2011-01-27,2022-08-13,5NUJMU6M61XC81D96JYX65CML6UCBD2F,1214,1
2021-07-25,2021-08-10,2018-03-01,81RWO7MBQC3ZB1UP0VGQUMRO8C9FJRZ3,1890,1
2014-02-16,2014-02-20,2021-01-16,Q3GMLT1N16BWCNS9A8G4GL7TEITCKJC2,1171,1
2020-06-26,2020-09-17,2014-01-28,IH8I5PNKSQ98CADMBU2RU6Q43JWSAIC5,771,1
2012-04-02,2017-03-01,2013-02-09,PD36I25RNHKPB0MTGEEK03D6OPJBRSA0,1591,1
2018-03-12,2012-11-15,2012-09-24,RNCMDHRX4Y03WA8YZK06KDQEUN5E5F3M,1527,1
2015-08-01,2021-03-01,2017-12-15,MLSSA4S6UQX2C54RDDJU71MCOMLQTH99,282,1
2011-08-10,2016-06-06,2018-08-04,EZMBTPNXF3W1NNLP88Q873AXPFRY1AAQ,496,1
2022-11-12,2016-04-01,2020-07-05,QFY1IP39ZZVZUKT7JNUR1V5IT6S824FH,745,1
2014-07-11,2021-10-28,2015-01-17,NTDY4KFTJAE82ONWE768FUBOQGWZ0TRX,1825,1
2010-06-25,2016-02-22,2016-04-19,5FQTZJJJOOBCGUHO5DZ5GTO00EFOIPW8,265,1
2018-02-22,2020-02-11,2021-03-25,KT97EAIIMMVU2USB85Q459GDMS93EYZK,750,1
2021-12-15,2020-06-04,2018-03-16,44FHIRJ1MPSGUP0462J1B2WWI4LO73DR,1203,1
2010-07-07,2014-10-23,2017-08-16,NN4WJC6IEI2BWY59E8D657NRNJBP1QWQ,257,1
2012-01-13,2020-04-16,2014-02-16,EHZDZBAFF0HDFN89RVSOAIG0LMZ7W7U2,571,1
2013-01-17,2013-01-26,2018-06-10,OKYCE9GML5LE7Q9NQYP79P986EU1HA3D,267,1
2012-04-13,2017-06-04,2022-08-17,C1E8EZ4TANS9B6XMR1B5UUV7H20ZD5M0,1557,1
2018-04-13,2011-02-11,2010-06-08,SVHOQ6ZDG2ZPUEQJVV0UU2H4I4473IEE,437,1
2018-11-18,2015-12-03,2022-03-20,Z9BCJSEANIAMHIBXHQ9GUXSL87Z5YPUS,520,1
2013-06-10,2014-12-09,2018-02-28,2CZIC736YTX4RFZ7KPC3EFNKB5W7QZFZ,1446,1
2015-05-13,2018-12-13,2012-03-26,D7E5ERJ89MWVB66XMYX04MHMIUHA9MLK,651,1
2022-11-04,2021-07-14,2018-04-01,1L5PUXLFULT3T8QIWX5GY3FJT43K3KM9,187,1
2017-08-15,2021-05-08,2013-02-25,3K25LPMDRHR28Z632SKMWWR5ZIIIKQVA,1784,1
2011-04-23,2011-01-26,2014-05-28,2DQ0MW7H5RW3K3WFNMSSMB5DXF9OAVUQ,1450,1
2018-09-19,2010-05-01,2011-06-17,R2VI8YCT8DLTG6B1KC8JVZFF8NNTRBYJ,141,1
2013-04-07,2018-01-09,2017-08-26,OUAJYJFQHBN988DNS80CP8XX3QXGA55O,391,1
2018-08-05,2010-11-03,2019-11-21,TXCAIIM80BFQI5PSXQ1YVHCMXN0RC9JC,817,1
2021-07-07,2021-09-02,2017-11-25,7U5EHJKW4EEFDAC02AAS7LOWI51HXO69,803,1
2015-11-08,2019-03-10,2017-07-10,3Z9WD6LSYQ99XA5XEYEE6IJBPFMR4RNE,1730,1
2019-02-03,2017-07-18,2017-02-26,KQ2M6KKD93PEM3IVJH3UTR3YQBTLEV25,306,1
2017-08-10,2020-12-17,2018-06-23,JNU0N0IAW6KJB3Y0ODPV1R90RXZKWPVV,1183,1
2017-04-22,2020-10-10,2017-04-23,OKD2VEI8DDBT38PS2DJP60SBRYR893BS,251,1
2011-06-10,2020-03-13,2012-03-28,7Y1YKWEQW6IV2YQMUT4XG7VETG77TPYG,1095,1
2022-02-07,2022-02-09,2017-06-02,EPPNDICH07V70LFH7NWI1VYITCLBW5AA,683,1
2015-07-12,2017-11-09,2010-01-12,JW94FC75ODRJ7UM40CKLIDBPN4U2P5OE,1212,1
2012-05-21,2013-12-05,2018-10-20,UNNSHZ7R3HMD75JJ75FWA0SJW8R2GMLH,1562,1
2022-06-20,2022-03-21,2022-08-08,5DIN0P11MUL893R95H0M1OME3TWO2303,165,1
2016-09-08,2015-07-09,2014-05-05,GCB85OAXV2QQTMXLQ9EW1J0RBG8T8P5E,1967,1
2020-11-08,2015-04-06,2017-08-18,77S2W3TW3ZMSMW1TBVDHTR0MQ7EUOVQQ,1338,1
2017-03-03,2012-04-25,2011-01-13,5X95LS02EBQDP3V8H44FS6ZRI7RJC6ZP,445,1
2017-09-17,2020-09-12,2021-04-01,M3GAOZOVWF59ZUG7HSMZ5X1NW952QNCH,954,1
2010-04-18,2012-01-09,2011-05-20,VRSQGSH06GT5S4GQADJQ49VOVQ5AIZAT,323,1
2010-12-20,2015-10-23,2016-03-28,VTXDKJ9FGNNX0YWGGPALHKSPCI5POFOG,814,1
2022-11-08,2018-10-23,2017-02-27,98E1CTS1O7Z32FHCOUHNANG1E8NO55P7,705,1
2013-11-19,2020-11-20,2014-06-25,SXG17PKSM4FEHCJ6TEOSWKQDJACYP68K,1121,1
2012-07-11,2019-10-17,2018-07-20,DSI40X5L5AEJQ9I3CPD19Z9C7W9J0KJX,1677,1
2011-12-22,2015-09-10,2022-11-08,WXO4RVJDQDCZUAP7776TJGFJ5A8NY7I8,282,1
2017-03-03,2015-03-09,2018-12-22,XUW0MZFIL30RZ7UTQXJPQIPT7ATFICOK,810,1
2013-06-15,2020-06-12,2013-02-19,9Y3A7S5ZHIPIA6IMKLBK4356YQ58Z20D,1055,1
2021-01-17,2013-05-15,2010-09-10,YM2RS1AQPWVRIBB9JJ5VJLQQ2WLV8T8Q,551,1
2014-03-05,2011-10-16,2021-01-24,V67S8S2Z0JU4M7W33AEA2LT4UR3U01CS,217,1
2016-04-11,2011-07-07,2018-06-27,SERSST6U3S4T0SLNU1X6C2CMVMVVSQCI,1779,1
2015-02-21,2011-07-13,2010-04-06,IYY65IINI192DA1VY33GK99Y06QA7HIB,1127,1
2012-08-05,2013-05-27,2018-12-08,X9ZAFSQSVHYCAR6YUGMLSLLS7NI4YIPV,1549,1
2011-07-20,2018-05-06,2019-12-04,EINVBZGUD57S9PKGISGOFS7CS29BE5G9,1340,1
2020-01-19,2022-04-26,2013-05-25,QFKI9FJUP5OWOFFM3QOBE35FXZW4ZHJI,1853,1
2022-10-15,2016-12-23,2017-07-05,PYBQ99X9SS6CZ9D1TVCAW191JE0I7U83,432,1
2016-08-06,2016-06-04,2021-10-23,X99IWRJJZEY84HWA27PCKT6HGZVHITPR,1409,1
2018-03-07,2014-05-20,2017-06-11,1QL0ST8TH6CP6NNKVQBBV1EEBCYSSHCG,1614,1
2020-02-03,2020-02-05,2022-02-02,8P9R3YDH5HIEHDOAORF0AGMVPD9DP9SK,607,1
2016-11-23,2021-08-01,2017-06-05,K8FIQC4F0ECS0OPUBXTC7KWK6OPX9ZYN,454,1
2020-02-04,2015-10-12,2018-08-07,S9E32UUWA7EJC46SE7CY1X0HU59VIS6N,277,1
2011-07-08,2012-03-19,2015-09-24,BMU62NLHJK4684QTF2YQW48FKGSHO0T5,188,1
2022-09-02,2019-06-11,2022-01-03,ENXJWMICYBY8GOWU9AUVRR7DLEII29UX,196,1
2017-09-01,2022-05-03,2010-02-20,ZCQRK81UOFQ6D1K2UR2B4WXVSTPLYMZL,1231,1
2013-01-02,2017-05-21,2015-03-06,HUD70NVB43ZG1Z0GGXW60YRKNM0WHQEJ,1686,1
2017-11-19,2021-06-24,2010-01-15,V9259UQIBKMHDSDY8ANM3NB7AMU431EA,1626,1
2017-10-22,2017-04-16,2012-04-03,1KH0I906LFPGTUZD2I8M021T2N8RGEAT,1187,1
2020-12-07,2013-04-16,2022-08-19,10JAIM8GR5MHWHHKQZFOPBF524V1CR1Q,1906,1
2015-03-11,2014-07-28,2016-06-11,TZVSD0PQPBK69NJXK00YN2QMBMAOW2PO,351,1
2020-12-04,2016-01-20,2019-01-07,E6X35NE971H51NES57KMM02OYUGKMZ3P,1071,1
2016-12-05,2022-03-28,2017-08-09,GFT196480A80E13RRK9BKRI80UEGLHWL,1429,1
2012-10-19,2020-08-10,2018-11-11,80Y5QLSNVNPMC2VY351S8X9BJ9E2C6T9,1595,1
2018-08-17,2015-10-10,2018-06-18,QA0MM59KMIBRMG7NHCVQTL1H2DEABMJ9,1157,1
2011-06-10,2018-11-27,2012-06-08,YIADQTMLJDED45M0FYJAYN6Y2FASCFWV,204,1
2022-01-20,2010-08-28,2019-12-24,EOK64VPS3JKA3AHY6D62FVL5X79721Q9,1885,1
2010-09-08,2017-09-17,2022-03-18,I9D7ZIGJQGAWAK3BWGZTI4Z30I8NA1JX,1433,1
2013-09-24,2018-12-05,2019-03-08,OP99NJI3QX59U22OBLP113T9ZMWWV668,348,1
2016-01-26,2018-02-28,2013-07-20,28YKVMRL5DFWM2FVC6O8E18KWDP3Y20E,1022,1
2013-10-23,2013-12-12,2011-02-01,BL92WL59FUUN7B89YW96O27FP0HSYRWS,525,1
2011-07-08,2018-02-10,2012-09-02,S4PE1NG10CY8ANNE8OD3S7VR1676V27P,1291,1
2020-07-25,2010-07-23,2010-02-02,F0ECNK5EPVOTBAIHUP2ABO5RO1NLOFN7,1280,1
2010-10-12,2011-09-27,2021-12-20,1MM9IU5ZI6IKBRBPWYJR2DEPHXBWHQOR,1615,1
2019-04-28,2012-10-10,2017-02-23,U6N6WPCOE1RYHD2V05KMRD3CY7NDJXYZ,1049,1
2022-08-01,2017-06-18,2018-01-17,WXNT1RT98QF7T5HAIS0ZWB5TCQXQ3WR4,333,1
2014-01-20,2021-12-11,2014-03-12,6UAFAOFQG2MZ3OJ7FPXRPJT52WI4F4ML,1567,1
2014-11-13,2014-05-05,2017-10-11,KBW6XSG2WIFY4YSZC7BY0XQ3J1914LG6,1648,1
2019-03-14,2021-01-16,2019-04-13,XAOUJUO0TAQTJSTJMF4JTH0LX0S2UIKE,543,1
2020-04-18,2019-03-25,2012-05-26,MEQ0X30HIDZT1YK39OES3PKM8XI4PEAB,189,1
2021-08-03,2021-06-16,2018-01-14,PBCGYGJXPEGMQO7QJ9HAD90CZKIFMPSH,1173,1
2022-09-09,2012-05-27,2011-08-07,78CHFSF5OCGEQH6U9NQHASZ2H1J8MHLJ,1847,1
2018-11-05,2011-08-16,2020-06-13,DN0SBI5U81E1Q5TJW7ZZFMLZF4TTO81I,241,1
2010-02-02,2012-03-01,2018-10-16,TVR2303BC8WQ1YFJ11R24FXLPS6OFJTF,1289,1
2017-01-01,2021-07-04,2017-08-27,A94QFYURSXGG9XLOW8J07VMY7VKM23YD,1117,1
2017-09-20,2010-02-01,2017-03-25,BZVPTNFM2MXLTWM2TP9Q8L2RH7SOCUFX,1496,1
2022-04-07,2010-02-15,2014-10-03,8V790CWKHK4NGUESH6ECOYL2TQLQT0U3,590,1
2011-03-10,2013-04-13,2018-05-16,43GD5YNG55BPVRDQX0ZJ5R877BSVAUYU,1750,1
2011-02-26,2012-09-14,2013-05-15,VTF287J358EV5HXIPLKFJ7LNQ1QAWHUF,403,1
2021-04-11,2017-06-12,2010-03-01,69WCWVCRS5NQHF90QLODW6OLMGD1FYSB,1831,1
2016-06-17,2021-04-01,2016-07-04,EWA1TQJEXW1LQL3GLOCL46V0QFKWKCIF,703,1
2012-07-16,2016-01-18,2019-04-07,H3APR63I3339RJDJ5BK6PJRUE156P5KR,973,1
2020-10-02,2019-05-08,2020-07-24,XE2ND2JC32JRYRV5OP54NSRQ7LFDDLY8,385,1
2010-03-18,2013-12-07,2018-12-16,IYZY2ORVO7UK8XIYJSDACH3DEF884ZV6,856,1
2022-07-21,2015-07-04,2010-08-12,JIY4PEGUPFFMDPZQZHLQGR1PGOXGBRJG,2000,1
2022-11-06,2011-05-07,2010-12-23,TX6HG5JYSH1IMWA5PGNVAU0JJ2VIVGC4,1210,1
2013-07-08,2018-09-03,2019-11-25,LH4JZOAMF5XVQDY6BWR1YM295VJA1LBF,27,1
2010-05-19,2021-02-13,2016-07-03,KFOC61RB2EDDPCZNKDJZQITREGEU03AB,795,1
2012-10-02,2013-10-15,2018-10-06,56GFQ2ILRJRJQ26074ZVC68Z16NIJGMA,317,1
2011-08-22,2016-03-20,2015-07-19,B25CW1U6C4O2S03RCU8VAI48SAFD3QCV,742,1
2016-03-20,2017-07-14,2012-10-06,B8TJX5QAJ4HKLL2CSPEZBG5JQ23QACR3,1884,1
2017-03-12,2011-08-03,2016-07-07,O8L11AFZWB1KPSRGW4QNUECMGOEYGKQM,631,1
2017-02-25,2015-03-25,2013-12-08,L8P7IR6YICR8XY9ZODUPPMKHLOYYY5AL,605,1
2012-05-03,2018-02-23,2015-03-27,Y1MZY5QKUIGP2TRO4FID136WBZ6U7O6J,377,1
2013-06-03,2022-02-17,2010-02-26,NUX8RJW7NTKQP6OKCM7JAP4YIGRTBBX6,250,1
2013-12-17,2013-08-26,2015-07-12,VVW83OBFBDN22YX539SW61VKKBAS8FQT,1008,1
2012-10-02,2017-10-03,2019-12-19,7X3OW097UXOX2IEOA58BMTJ6PK0I2Z9C,914,1
2021-06-03,2010-06-12,2011-02-25,RNWBOD8GN5X685DZAX4PMK3O85TJ24PU,1850,1
2011-06-27,2014-09-28,2021-06-20,U5Q8I151QSO0CIKJ3652M9ZMH0NG42WA,841,1
2011-10-28,2017-06-24,2013-01-14,S7IX0YL7T5ZCUTWTXXLNXWAEZGBTMX6Z,1489,1
2012-10-02,2013-02-27,2014-06-05,HZ4I6H1RLTTR9K5TRAGSVK64MJVFGF6T,1582,1
2020-08-23,2022-03-07,2015-03-17,65KQEB7O9LMXUEFBAHOOCB4A98SIIK2M,1484,1
2019-02-18,2013-01-28,2013-03-24,C4KN7BX8U536W1ZXHN4R4SPTZRE5YVTH,984,1
2019-05-01,2019-08-16,2022-01-17,2ZV0OTR70A1SSNOT97SGRDY7XC8YJ7GU,458,1
2022-09-19,2019-06-23,2010-03-23,WFPTA7TOW9JQKA87GVWMOHYQ1RFKASYM,1754,1
2021-06-01,2020-01-05,2022-05-14,ZZCVL3AQ7PFZNWIP4Y06RW66YOO4Z6VI,1919,1
2021-10-01,2016-10-09,2021-10-19,NNZFC0O1LDI5X4CYV2AO03T11NBT5ZW7,1153,1
2020-06-23,2019-01-01,2021-03-10,Y67GM0NUKZPS4FN6XN9U015I8FIKVFEZ,1233,1
2021-11-01,2019-08-02,2013-10-20,TXE8VGF85KE5P6U15NHE6JEP64PXEIGS,1375,1
2014-02-05,2010-01-11,2020-05-19,SH96VOOMJ233WA3MYLTRA71K9EUK7ABK,1129,1
2020-12-09,2018-02-20,2016-12-05,P5Y5121ZABWEIBWDF7VVEG14IEXIEIAJ,1662,1
2018-01-01,2022-11-11,2021-08-23,JJ2KZHI1YNVZIVU2401RYH7ISUE3FCEQ,1105,1
2011-10-01,2014-03-08,2021-03-09,VOJBOJD6VZVVDIKR223T9GG7IFYX5Z36,337,1
2011-04-20,2014-07-08,2010-08-21,G1K0BW7FG3S3369ZUAGKUB93RI6KS2X0,989,1
2012-12-18,2010-10-12,2011-08-19,FC0UWU4L8KKAOIJTPJ6X7ENAKT74TJMH,1038,1
2017-02-01,2020-01-25,2017-01-18,QRT1UQ7372L5MP708U4DNPMEKD6QUJR5,1105,1
2010-05-20,2018-08-17,2022-10-09,1ZZOT7SOK7BV9NGQRUNHOOEX95GFF5KL,1116,1
2016-02-05,2019-11-01,2015-10-01,GKSUDDZANBOLBW5E3UVZHFRIM3R8QF8L,1737,1
2014-01-21,2011-03-16,2020-10-07,ZVTN5U82O1HPR86B5V9KT0U7J65MU39C,1378,1
2011-02-07,2014-05-14,2018-04-28,HQS8UVCY3LF2BOA2OJPD1HR6D7V6MEAZ,849,1
2020-11-06,2012-06-08,2019-05-02,RV3NH115NEXTB3IASILN7FKWKRGTM2OJ,439,1
2013-02-04,2015-12-18,2017-07-03,ZLQLO3R22SYN7WS5CNJDXBKE35CWROYR,1452,1
2010-07-03,2010-02-16,2010-02-23,Q0O0Y82LEHQ4CO63ODE0J6DII5IGLGGY,815,1
2020-08-07,2022-09-15,2022-08-04,79W384JZJSX7TYOUSG8YCOZ70WHWFPZH,1270,1
2020-03-15,2012-08-21,2012-05-22,D1H6Y4L6XWX2209UTB3Z9UO7P6HU89HG,709,1
2017-05-24,2014-07-16,2020-10-04,Y7DZR8WBDBQE5D0C0DXH62KSO1WGDE0D,1217,1
2017-06-14,2013-07-06,2010-01-09,1YH65GNW9KWZL5A4UTA8TFQYFQKH5N7C,226,1
2014-08-15,2018-11-10,2011-07-22,Q3ZFCHYEE67M3OAWA1CBI2XPQEL5C0HV,1906,1
2018-03-21,2021-01-16,2010-10-25,ISZQCD8JZE8U66K74E2UGHLMKRSB2P8N,1725,1
2011-12-27,2012-03-14,2010-07-23,N2MZ7U0DS87NHMEYB8DHFXQ39KW8N3Y4,74,1
2021-10-05,2011-12-21,2017-09-02,OT8P7XEXE1TPEA8Z0IQWBNBVES0XSAVO,1910,1
2015-03-24,2015-09-28,2012-01-26,H83EE4RZJ5VKOETSVRVN87PYYA910G5V,1068,1
2022-07-24,2012-12-05,2019-03-01,M4YTITVA1Z069DKMWSSR86Z2Q2PUN4YG,1046,1
2012-08-27,2022-07-12,2014-09-14,5S6JY6YA4RSPD5Z2HU8NGV260983LZ0A,1150,1
2012-01-04,2022-01-19,2021-11-21,RA3YTWHAJN6U6X9INOJB9GDGHPYWTBGA,433,1
2022-04-17,2017-02-03,2020-08-12,FZHCEDUMXHLDB4WI97LJGK9SYOFQ0VXZ,203,1
2010-09-20,2017-10-22,2015-12-17,TVHVXG2LDJH5N3OTADGRQ9JG1S94QE4F,558,1
2010-11-09,2010-08-12,2014-07-21,42QIFYC6GPTALP10V48WIM0OVSWUKZSF,930,1
2016-09-10,2019-05-03,2019-11-26,QZ8EW2ZB221KHQ27BDT4T36NNB94XK8T,492,1
2010-08-09,2010-08-08,2016-02-16,ETQX57KG0K9VVXLIOVKCET4XS524HX4L,980,1
2013-06-03,2021-05-03,2010-01-03,N4MOSVEDANFZ1QIX0DAS99HQBAKWJOI0,1267,1
2016-12-06,2010-03-03,2022-08-17,DID0Z0EC57CXIEWP78FWPW7FBBVIM95Z,1660,1
2017-10-22,2016-03-24,2015-02-27,8WQ05RQ789UPEX4MJBJFY2NP3BT6VYGA,403,1
2016-07-08,2017-08-02,2019-08-13,4CDZMXCL0I0ZG7ITW4D0I9DKJG5U8NXZ,330,1
2012-12-08,2010-07-09,2012-06-04,9VA8GLJV06D2L20BGMGZECZ0DW81ZMQM,1612,1
2012-02-25,2019-11-25,2014-09-23,7QTSF7XEITQKQTW7TZTOPBYKEM8TPHAR,886,1
2018-04-08,2015-11-12,2022-10-27,NKN8WPX5MBQBYAZ8X4YBKNIRQZIYSR7A,339,1
2011-02-13,2022-11-18,2019-10-24,XCSBCI0DCJXCSUIY11NU0QP1AS7GPR7O,750,1
2013-10-09,2014-06-20,2020-10-10,397WKE0V76XS66CBCDDKWQJKUHG4I1HP,1102,1
2017-11-08,2014-04-25,2019-09-10,92OQ9TDD4ZZ3Z6KH3G9GWYUGOVMV2QX4,1318,1
2016-02-02,2010-10-01,2010-06-01,6916RS3RM9GLPBG32WSH5GV7R8B9TIBB,398,1
2011-04-20,2012-12-20,2012-07-27,2A82HBIQZRVPNLCM997H5JQ0TEM9CB2C,1144,1
2020-08-16,2020-08-09,2022-03-10,HYCD2PB7T7G1AT8V9F3BFBD959RCAT80,762,1
2018-10-02,2010-01-27,2020-04-08,8WRL51HJ3HL12VFSEV5GQW690Z3V59VJ,1983,1
2016-06-23,2017-11-27,2015-02-18,JZ2UVGW0M0S2QNXI5Y2NUNKUWYBWLVIE,1548,1
2013-12-15,2021-09-02,2016-09-25,7F6PV8R5D2FZHQJ141X0SIH9XXY6UQIF,754,1
2010-05-09,2018-03-10,2017-07-15,QDY1Q0LPIER3LX6SZ6VY3KJSUQGX1BAL,379,1
2018-02-17,2022-02-06,2015-07-11,ETX427NIEXXSYNDE206CW8471Z9EGY15,1940,1
2018-01-10,2011-02-06,2017-07-17,JCPVCDZODWT2VLNDORGNQXMZN7LWMIB4,731,1
2011-02-21,2012-10-15,2016-03-14,RCATBC4AINUM8SIG72GV1VKJAP7WY3B3,1968,1
